"transcript_id","length","expression","half_life","type","gc_content"
"NM_002662",5494,1.73,3.7037037037037,"coding",0.418453865336658
"NM_002663",3475,2.77,11.6,"coding",0.579436537902992
"NM_002669",1797,22.12,8.60606060606061,"coding",0.391618932770576
"NM_002670",3639,1.53,6.85714285714286,"coding",0.361096184846857
"NM_002673",7097,6.01,3.44827586206897,"coding",0.620636907245168
"NM_002674",757,3.05,2.56410256410256,"coding",0.351458885941645
"NM_002676",1210,6.29,7.35483870967742,"coding",0.587761674718196
"NM_002687",2598,81.47,3.38983050847458,"coding",0.40316652530393
"NM_002689",2514,29.17,6.05714285714286,"coding",0.536681715575621
"NM_002690",1259,18.85,3.57142857142857,"coding",0.432558139534884
"NM_002691",3443,29.4,9.47368421052632,"coding",0.64755529685681
"NM_002692",1690,12.5,9.24137931034483,"coding",0.396572104018913
"NM_002693",4465,33.78,3.50877192982456,"coding",0.594352308381892
"NM_002695",1238,63.53,17.6842105263158,"coding",0.594604064470918
"NM_002697",2689,23.72,2.85714285714286,"coding",0.418478653471068
"NM_002703",3756,15.36,3.27868852459016,"coding",0.378870179250407
"NM_002710",2263,63.72,8.82352941176471,"coding",0.403996865203762
"NM_002712",1299,7.65,4,"coding",0.501803194229778
"NM_002713",2691,38.16,3.17460317460317,"coding",0.490362374710871
"NM_002715",2643,65.47,5.33333333333333,"coding",0.407463989524225
"NM_002717",2385,57.91,3.125,"coding",0.384399694111649
"NM_002720",1429,34.03,10.9565217391304,"coding",0.578459343794579
"NM_002721",1563,47.6,8.85714285714286,"coding",0.364854984157933
"NM_002726",2849,23.51,8.96551724137931,"coding",0.443448275862069
"NM_002729",1753,10.73,2.27272727272727,"coding",0.467517401392111
"NM_002730",2689,26.05,19.7142857142857,"coding",0.564749536178108
"NM_002733",1756,45.62,9.71428571428572,"coding",0.473144236572118
"NM_002735",1932,22.62,5.06666666666667,"coding",0.632276194299478
"NM_002737",8787,19.18,2.94117647058824,"coding",0.486947791164659
"NM_002740",4878,16.08,8.18181818181818,"coding",0.387354205033763
"NM_002744",2359,26.83,3.44827586206897,"coding",0.60335429769392
"NM_002748",4193,15.02,3.33333333333333,"coding",0.378986866791745
"NM_002751",2420,1.67,6.18181818181818,"coding",0.62737799834574
"NM_002755",2222,38.78,8.82758620689655,"coding",0.511974872398901
"NM_002756",2191,25.63,5.16666666666667,"coding",0.568170790878215
"NM_002758",1879,11.19,6,"coding",0.384781797836628
"NM_002759",2808,4.33,9.33333333333333,"coding",0.386521696542267
"NM_002764",2078,92.98,11.4285714285714,"coding",0.464734299516908
"NM_002766",1728,22.67,7.31428571428571,"coding",0.483551673944687
"NM_002767",1890,24.92,5.53846153846154,"coding",0.441266598569969
"NM_002768",2373,38.71,7.05882352941176,"coding",0.608454312553373
"NM_002775",2133,7.64,4,"coding",0.580583452893352
"NM_002788",949,36.3,21,"coding",0.404188481675393
"NM_002789",1189,54.38,16.258064516129,"coding",0.418912745545911
"NM_002790",1023,96.13,18.4285714285714,"coding",0.379292267365662
"NM_002791",1035,74.03,23.2,"coding",0.437927663734115
"NM_002794",850,167.48,20.093023255814,"coding",0.441482150926344
"NM_002797",1050,101.39,12,"coding",0.529693486590038
"NM_002801",1009,13.38,3.03030303030303,"coding",0.617195496417605
"NM_002802",1586,19.83,9.33333333333333,"coding",0.485649202733485
"NM_002803",1545,86.45,10.88,"coding",0.387536873156342
"NM_002804",1583,63.65,19.5555555555556,"coding",0.55974025974026
"NM_002805",1332,89.41,14,"coding",0.522163786626597
"NM_002806",1590,17.42,12.8372093023256,"coding",0.363846509477577
"NM_002807",3227,37.29,12.3428571428571,"coding",0.44146855251279
"NM_002809",2174,77.11,15.3913043478261,"coding",0.585468095016302
"NM_002811",1678,95.94,6.46153846153846,"coding",0.451870018393624
"NM_002812",1525,84.36,20,"coding",0.574440052700922
"NM_002813",2360,17.29,5.84615384615385,"coding",0.514128440366972
"NM_002814",1546,25.59,11.219512195122,"coding",0.402721088435374
"NM_002815",1598,143.08,6.85714285714286,"coding",0.462337662337662
"NM_002816",1814,20.48,3.63636363636364,"coding",0.374885215794307
"NM_002817",1672,34.8,19.3333333333333,"coding",0.514789175582127
"NM_002822",3455,14.07,9.64705882352941,"coding",0.353866755942417
"NM_002823",1233,207.21,13.8181818181818,"coding",0.4559670781893
"NM_002824",1150,130.67,21.2307692307692,"coding",0.6592082616179
"NM_002827",3318,45.06,4.82758620689655,"coding",0.492083438049761
"NM_002829",4104,10.18,3.27868852459016,"coding",0.454803102625298
"NM_002830",3963,9.25,2.46913580246914,"coding",0.358701532912534
"NM_002833",3956,7.43,3.63636363636364,"coding",0.480290853425182
"NM_002834",6300,24.98,13.3333333333333,"coding",0.419726658982381
"NM_002835",3161,18.13,5.06666666666667,"coding",0.405437352245863
"NM_002837",6331,2.57,3.27868852459016,"coding",0.427048972342045
"NM_002841",5787,2.21,11.3684210526316,"coding",0.438067756759645
"NM_002843",5119,18.25,3.38983050847458,"coding",0.480305927342256
"NM_002844",5982,23.26,4.57142857142857,"coding",0.435730935730936
"NM_002845",5065,51.66,3.2258064516129,"coding",0.503239740820734
"NM_002855",5493,5.2,7.40740740740741,"coding",0.607118871725991
"NM_002856",2869,10.02,9,"coding",0.646200301962758
"NM_002857",3669,27.41,9.23076923076923,"coding",0.457705995072543
"NM_002858",3423,22.38,9.42857142857143,"coding",0.38457269700333
"NM_002859",3595,57.18,8.33333333333333,"coding",0.577429983525535
"NM_002862",4131,20.69,8.88888888888889,"coding",0.583819241982507
"NM_002863",2830,31.37,11.304347826087,"coding",0.487316898892462
"NM_002865",1148,54.22,9.21212121212121,"coding",0.373226238286479
"NM_002866",1491,16.63,3.03030303030303,"coding",0.599598930481283
"NM_002867",1565,1.16,10.7272727272727,"coding",0.446870109546166
"NM_002868",3336,46.23,4.88888888888889,"coding",0.460838232505215
"NM_002870",1211,12.74,3.7037037037037,"coding",0.512886597938144
"NM_002871",2452,6.84,2.53164556962025,"coding",0.440846425136262
"NM_002874",4130,85.51,8.64,"coding",0.425133689839572
"NM_002875",2254,5.78,5.17647058823529,"coding",0.473727422003284
"NM_002878",1849,8.97,4.38709677419355,"coding",0.470901063616295
"NM_002880",3245,57.64,5.71428571428571,"coding",0.506737699780633
"NM_002881",2275,9.58,10.1176470588235,"coding",0.44681797952826
"NM_002882",884,47.92,13.8461538461538,"coding",0.490512333965844
"NM_002883",3040,72.67,8,"coding",0.587513061650993
"NM_002885",3270,8.11,5.14285714285714,"coding",0.597531607465382
"NM_002886",6237,15.62,2.56410256410256,"coding",0.41263984765532
"NM_002887",2154,40.41,9.46666666666667,"coding",0.411404335532516
"NM_002888",1545,4.67,2.22222222222222,"coding",0.540983606557377
"NM_002890",4307,6.22,2.5,"coding",0.440581542351454
"NM_002893",1946,87.53,16.9565217391304,"coding",0.444980271810609
"NM_002895",4270,8.27,3.44827586206897,"coding",0.400105522335561
"NM_002896",1678,72.58,3.63636363636364,"coding",0.5457373988799
"NM_002898",1997,9.66,7.29411764705882,"coding",0.470193213949105
"NM_002901",2104,62.79,12.6486486486486,"coding",0.445757703672436
"NM_002902",1700,19.24,14,"coding",0.403345127050499
"NM_002905",1246,7.19,5,"coding",0.58320251177394
"NM_002906",4498,13.08,3.84615384615385,"coding",0.37431693989071
"NM_002908",2592,5.39,2.12765957446809,"coding",0.385398072117101
"NM_002911",5360,53.93,4.21052631578947,"coding",0.603645931215937
"NM_002912",10919,6.16,2.63157894736842,"coding",0.401477377654663
"NM_002913",4925,13.2,8.64516129032258,"coding",0.416221765913758
"NM_002916",1427,21.97,4.57142857142857,"coding",0.44029304029304
"NM_002917",1828,5.32,10.2857142857143,"coding",0.662198391420912
"NM_002918",4347,5.39,3.03030303030303,"coding",0.650514285714286
"NM_002923",1345,14.42,2.17391304347826,"coding",0.415430267062315
"NM_002926",6240,2.62,2.94117647058824,"coding",0.582660204631126
"NM_002928",2447,24.8,2.10526315789474,"coding",0.53156146179402
"NM_002936",1648,12,6.36363636363636,"coding",0.446209113253923
"NM_002938",2985,37.73,2.46913580246914,"coding",0.493324204039712
"NM_002940",4194,20.43,9.12,"coding",0.354515050167224
"NM_002941",7475,21.97,12.4137931034483,"coding",0.446080554352534
"NM_002942",6235,1.17,9.42857142857143,"coding",0.417840375586854
"NM_002945",2824,55.91,13.5,"coding",0.471219310913967
"NM_002946",1741,72.79,6.83333333333333,"coding",0.466540404040404
"NM_002947",1613,6.03,2.94117647058824,"coding",0.458910891089109
"NM_002949",1052,44.03,9,"coding",0.646184340931615
"NM_002957",5449,74.12,3.03030303030303,"coding",0.6098970561676
"NM_002958",2960,31.27,6.31578947368421,"coding",0.452935388652017
"NM_002960",738,2.73,3.125,"coding",0.586253369272237
"NM_002967",3018,56.98,4.70588235294118,"coding",0.553956834532374
"NM_002969",1778,33.81,3.2258064516129,"coding",0.636670416197975
"NM_002970",1060,14.56,17.76,"coding",0.438512869399428
"NM_002972",6134,22.84,4.83333333333333,"coding",0.644718792866941
"NM_002973",4702,13.58,2.77777777777778,"coding",0.499884819166091
"NM_002997",3309,22.48,6.56,"coding",0.591153238546603
"NM_002998",3485,3.21,12.3636363636364,"coding",0.415482310250983
"NM_002999",2640,37.61,5.83333333333333,"coding",0.487944890929966
"NM_003000",1161,90.53,23.2727272727273,"coding",0.460098522167488
"NM_003001",2858,14.62,21,"coding",0.468654434250765
"NM_003002",1313,15.87,10.0645161290323,"coding",0.398058252427185
"NM_003004",2282,1.26,3.07692307692308,"coding",0.63255117324014
"NM_003009",893,49.38,18,"coding",0.562005277044855
"NM_003010",3752,9.1,4,"coding",0.415299100052938
"NM_003011",2577,104.34,14.2105263157895,"coding",0.442774171506662
"NM_003016",2923,170.78,7,"coding",0.455775234131113
"NM_003017",2060,155.88,6.60869565217391,"coding",0.393803216650899
"NM_003020",1152,14.99,2.73972602739726,"coding",0.461087866108787
"NM_003021",2358,77.93,6.75862068965517,"coding",0.619004930524429
"NM_003023",7300,4.09,3.2258064516129,"coding",0.52372678901075
"NM_003025",2460,59.99,8,"coding",0.64268680445151
"NM_003026",2540,9.04,3.27868852459016,"coding",0.466564768819259
"NM_003028",6021,5.99,2.94117647058824,"coding",0.597017398508699
"NM_003031",2393,11.57,2.17391304347826,"coding",0.421800947867299
"NM_003036",3511,51.1,3.44827586206897,"coding",0.614499424626007
"NM_003038",4562,5.64,6.19354838709677,"coding",0.525969756738988
"NM_003040",4078,131.26,11.5294117647059,"coding",0.634134498664724
"NM_003041",2273,1.94,16.4571428571429,"coding",0.62637847375386
"NM_003043",6516,32.3,3.125,"coding",0.509692307692308
"NM_003045",7248,45.7,6.28571428571429,"coding",0.527441100367697
"NM_003047",4516,5.36,6.56,"coding",0.5965801139962
"NM_003051",3927,114.01,8.11428571428571,"coding",0.402877697841727
"NM_003054",1898,1.36,13.6,"coding",0.419472722526755
"NM_003057",1921,1.8,2.46913580246914,"coding",0.560353798126951
"NM_003059",2214,12.07,3.27868852459016,"coding",0.505371530886303
"NM_003060",3252,4.8,6.42424242424242,"coding",0.514494964906927
"NM_003068",2101,5.92,2.32558139534884,"coding",0.412385321100917
"NM_003069",4067,7.97,17.7142857142857,"coding",0.402397260273973
"NM_003072",5681,39.21,12,"coding",0.605701990317375
"NM_003073",1717,58.23,10.4,"coding",0.595838952032364
"NM_003074",5750,36.32,16,"coding",0.46474661630469
"NM_003078",1728,32.5,4.25,"coding",0.601153039832285
"NM_003079",2425,26.86,8.64,"coding",0.419611650485437
"NM_003080",1697,10.4,12.6666666666667,"coding",0.61104513064133
"NM_003082",2594,5.61,2.32558139534884,"coding",0.368684920940995
"NM_003083",1514,5.99,6.42424242424242,"coding",0.643421052631579
"NM_003086",4661,21.47,2.98507462686567,"coding",0.635414447048796
"NM_003087",720,34.18,11,"coding",0.608465608465608
"NM_003088",2819,118.57,11.6666666666667,"coding",0.65014367816092
"NM_003090",1068,30.63,5.6,"coding",0.461977186311787
"NM_003091",1153,134.77,24,"coding",0.582255083179298
"NM_003092",1281,22.22,6,"coding",0.370800497718789
"NM_003093",733,100.85,20.1951219512195,"coding",0.495037220843672
"NM_003094",1593,8.35,2.94117647058824,"coding",0.392307692307692
"NM_003098",2345,6.25,11.5789473684211,"coding",0.640886476707372
"NM_003099",8221,6.1,9.4,"coding",0.449841733625517
"NM_003100",2091,23.62,9.68421052631579,"coding",0.353758296033338
"NM_003101",3407,38.92,10.2325581395349,"coding",0.395321637426901
"NM_003104",2628,35.14,9.8,"coding",0.470942299709423
"NM_003107",4912,25.42,2.17391304347826,"coding",0.525159170260834
"NM_003110",3031,5.76,5.07692307692308,"coding",0.561467283542631
"NM_003112",5811,2.39,2.5974025974026,"coding",0.383906532828698
"NM_003113",3579,3.88,4,"coding",0.416229643941485
"NM_003114",3870,1.07,3.27868852459016,"coding",0.407307171853857
"NM_003115",2323,35.81,8.14285714285714,"coding",0.443815331010453
"NM_003116",1452,4.91,2.53164556962025,"coding",0.618193465727098
"NM_003119",3096,27.06,3.84615384615385,"coding",0.583224967490247
"NM_003124",1438,64.03,8.16,"coding",0.590083798882682
"NM_003127",7787,54.07,12.48,"coding",0.534223918575064
"NM_003128",10238,49.66,15.2727272727273,"coding",0.503084908432083
"NM_003129",2989,27.25,7.15151515151515,"coding",0.465226198514517
"NM_003130",2030,26.91,18.72,"coding",0.373225152129817
"NM_003131",4343,35.4,4.30769230769231,"coding",0.607657764121957
"NM_003133",1507,12.42,3.7037037037037,"coding",0.359216745442269
"NM_003135",894,33.24,3.17460317460317,"coding",0.409221902017291
"NM_003136",2164,11.01,9.17647058823529,"coding",0.400091449474166
"NM_003137",4361,36.67,5.75,"coding",0.411913523459062
"NM_003139",2958,38.99,8,"coding",0.514735432016075
"NM_003141",1946,11.45,2.53164556962025,"coding",0.509043927648579
"NM_003142",1674,20.4,12.3870967741935,"coding",0.366060606060606
"NM_003144",3285,45.8,13.7647058823529,"coding",0.405548079908912
"NM_003149",2963,22.73,6,"coding",0.489729377241604
"NM_003151",2761,7.58,2.77777777777778,"coding",0.424609375
"NM_003152",4298,2.49,4.42105263157895,"coding",0.578237619158335
"NM_003153",3993,57.94,8,"coding",0.560938682816049
"NM_003155",3897,1.01,6.22222222222222,"coding",0.436918304033092
"NM_003156",4039,11.92,10.6666666666667,"coding",0.562944785276074
"NM_003157",3698,7.38,7.30434782608696,"coding",0.433338840244507
"NM_003159",3434,6.96,3.03030303030303,"coding",0.479871645274212
"NM_003161",5332,6.55,3.07692307692308,"coding",0.371591746499632
"NM_003162",3479,7.32,7.53846153846154,"coding",0.374982362071398
"NM_003164",1794,21.83,4.8695652173913,"coding",0.555741360089186
"NM_003165",3899,14.87,9.48148148148148,"coding",0.518041237113402
"NM_003168",1499,44.29,7.42857142857143,"coding",0.477150537634409
"NM_003169",3762,47.92,9.42857142857143,"coding",0.580380750925436
"NM_003170",5896,27.97,9.23076923076923,"coding",0.534353529044347
"NM_003171",2491,27.78,7.05882352941176,"coding",0.456197012515139
"NM_003172",1037,13.21,2.85714285714286,"coding",0.56959706959707
"NM_003173",2745,28.26,2.66666666666667,"coding",0.576754385964912
"NM_003174",8300,2.62,4.57142857142857,"coding",0.498587360594796
"NM_003178",3899,1.28,20.4827586206897,"coding",0.506172839506173
"NM_003181",2518,37.25,2.73972602739726,"coding",0.572815533980582
"NM_003183",3572,6.24,4.54545454545454,"coding",0.4208608517422
"NM_003184",5049,8.37,6.13333333333333,"coding",0.39705589814999
"NM_003185",4647,14.03,2.94117647058824,"coding",0.581613109172164
"NM_003186",1574,1.65,2.77777777777778,"coding",0.558901215002641
"NM_003192",1575,13.91,2.1505376344086,"coding",0.543586550435865
"NM_003193",1882,26.25,10.1176470588235,"coding",0.413472273911425
"NM_003194",1867,13.02,3.2258064516129,"coding",0.465805061927841
"NM_003196",1586,1.63,7.2,"coding",0.525887143688191
"NM_003198",2676,55.22,3.84615384615385,"coding",0.47147581645308
"NM_003200",4396,50.27,9.89473684210526,"coding",0.6259767687434
"NM_003201",1936,16.9,3.63636363636364,"coding",0.359800995024876
"NM_003202",3283,6.75,2.94117647058824,"coding",0.571776155717762
"NM_003203",5185,4.29,3.50877192982456,"coding",0.379207694069155
"NM_003204",4760,94.95,6.30769230769231,"coding",0.548460425707791
"NM_003211",3229,15,3.27868852459016,"coding",0.38956958843858
"NM_003213",1780,47.44,3.50877192982456,"coding",0.604093567251462
"NM_003214",2947,13.16,3.57142857142857,"coding",0.598124581379772
"NM_003215",3650,1.76,2.22222222222222,"coding",0.44140945096968
"NM_003216",4382,6.76,2.38095238095238,"coding",0.566309061858023
"NM_003217",2600,395.1,15.1304347826087,"coding",0.456115615086359
"NM_003223",2149,73.2,3.27868852459016,"coding",0.56957928802589
"NM_003224",1741,20.89,2.5974025974026,"coding",0.632709908475925
"NM_003227",2891,28.67,9.91304347826087,"coding",0.616770616770617
"NM_003234",5010,55.96,15.6,"coding",0.421898928024502
"NM_003236",4119,9.41,2.77777777777778,"coding",0.445470002428953
"NM_003238",1695,7.39,2.89855072463768,"coding",0.421949556918882
"NM_003239",2574,15.18,3.57142857142857,"coding",0.518507723695716
"NM_003242",4714,9.68,2.66666666666667,"coding",0.470198675496689
"NM_003243",4199,8.64,2.53164556962025,"coding",0.430667297681022
"NM_003244",2076,30.59,2.12765957446809,"coding",0.428031496062992
"NM_003246",5820,7.34,7.53488372093023,"coding",0.457054820901271
"NM_003249",2568,53.97,9.05263157894737,"coding",0.629489603024575
"NM_003258",1421,56.37,13.8181818181818,"coding",0.603074772886094
"NM_003259",3000,8.55,2.66666666666667,"coding",0.675470452294487
"NM_003260",2579,1.94,3.33333333333333,"coding",0.646870554765292
"NM_003262",6541,10.04,4,"coding",0.365154765553172
"NM_003265",3057,1.95,3.84615384615385,"coding",0.376059850374065
"NM_003275",2665,7.81,3.44827586206897,"coding",0.469042585321655
"NM_003283",980,7.37,5.21739130434783,"coding",0.576957695769577
"NM_003286",3734,31.37,5.23076923076923,"coding",0.421264059989288
"NM_003290",2049,170.61,11.3684210526316,"coding",0.469684721099434
"NM_003291",4626,14.58,3.03030303030303,"coding",0.397612488521579
"NM_003292",9727,8.35,6,"coding",0.399335823993358
"NM_003298",8330,5.89,2.89855072463768,"coding",0.45351580934403
"NM_003302",1762,127.96,8,"coding",0.629060838747785
"NM_003304",4077,2.22,6.5,"coding",0.396949988786723
"NM_003307",5879,1.7,3.44827586206897,"coding",0.616718951836132
"NM_003309",3406,57.66,2.94117647058824,"coding",0.442933175635719
