"transcript_id","length","expression","half_life","type","gc_content","mfe","seq_length","mfe_per_nt"
"NM_001825",1597,6.16,2.53164556962025,"coding",0.51280487804878,-564.2,1640,-0.344024390243902
"NM_001826",717,51.95,8.32,"coding",0.45186136071887,-223.4,779,-0.286777920410783
"NM_001827",627,150.86,6.95652173913043,"coding",0.413961038961039,-151.8,616,-0.246428571428571
"NM_001829",4058,15.03,6.83333333333333,"coding",0.40120572720422,-1831.7,6635,-0.276066314996232
"NM_001830",4562,3.65,6.04444444444444,"coding",0.475514129309069,-2209.4,6759,-0.326882674951916
"NM_001835",5525,12.92,2.89855072463768,"coding",0.522161959977558,-1910.5,5347,-0.357303160650832
"NM_001839",2045,22.65,9,"coding",0.430436966348569,-555.6,1991,-0.279055750878955
"NM_001846",6264,45.77,16,"coding",0.618367980142724,-2943.3,6446,-0.456608749612163
"NM_001848",4246,6.36,8.66666666666667,"coding",0.635260528194147,-1837.5,4203,-0.437187723054961
"NM_001851",3704,2.18,3.03030303030303,"coding",0.521233432512848,-1397.7,3697,-0.378063294563159
"NM_001853",2511,29.32,2.46913580246914,"coding",0.674409291149379,-1270.6,2497,-0.508850620744894
"NM_001854",7327,5.74,3.84615384615385,"coding",0.475584735330324,-2520.4,7311,-0.344740801531938
"NM_001856",5584,61.5,2.89855072463768,"coding",0.623477297895903,-2547.5,5418,-0.470191952750092
"NM_001859",4735,9.61,9.875,"coding",0.440781184376312,-1469.4,4762,-0.308567828643427
"NM_001860",1791,6.57,2.63157894736842,"coding",0.468949506674405,-539.4,1723,-0.313058618688334
"NM_001878",969,220.62,19.304347826087,"coding",0.546201232032854,-341,974,-0.350102669404517
"NM_001880",2117,17.45,3.84615384615385,"coding",0.368876080691643,-1018.3,4164,-0.24454851104707
"NM_001889",1887,16.41,17.1428571428571,"coding",0.376834381551363,-487.3,1908,-0.255398322851153
"NM_001892",3149,80.15,7.04761904761905,"coding",0.401119402985075,-1487.7,5360,-0.277555970149254
"NM_001894",2820,96.45,3.63636363636364,"coding",0.550719152157456,-956,2642,-0.361847085541257
"NM_001895",2849,45.02,6.8,"coding",0.4429937048263,-4397.2,12867,-0.34174244190565
"NM_001896",1674,69.07,9.125,"coding",0.552729199788023,-663.1,1887,-0.351404345521993
"NM_001903",3778,64.96,18.9677419354839,"coding",0.474960042621204,-1176.4,3754,-0.313372402770378
"NM_001904",3697,102.34,15.906976744186,"coding",0.446599289811527,-1129.8,3661,-0.308604206500956
"NM_001907",1184,5.45,4.66666666666667,"coding",0.571673819742489,-430,1165,-0.369098712446352
"NM_001915",3173,56.27,5.63636363636364,"coding",0.568453397063844,-1187.6,2929,-0.40546261522704
"NM_001918",10831,3.45,5,"coding",0.392814149458283,-3185.37,10799,-0.29496897860913
"NM_001919",1043,18.32,9,"coding",0.613138686131387,-667.6,1507,-0.442999336429993
"NM_001921",2042,30.86,10.6206896551724,"coding",0.478734439834025,-618,1928,-0.320539419087137
"NM_001924",1355,19.44,2.63157894736842,"coding",0.507396449704142,-450.4,1352,-0.333136094674556
"NM_001927",2268,1.14,9.45454545454546,"coding",0.62862238074008,-975,2243,-0.43468568880963
"NM_001928",1173,5.26,5.6,"coding",0.65071368597817,-557,1191,-0.46767422334173
"NM_001930",1351,19.21,17.3793103448276,"coding",0.576208178438662,-505.4,1345,-0.375762081784387
"NM_001931",3321,24.12,12.6857142857143,"coding",0.402527075812274,-1053.6,3878,-0.271686436307375
"NM_001932",3012,13.45,3.07692307692308,"coding",0.524014336917563,-991.1,2790,-0.355232974910394
"NM_001933",2828,35.73,9.17647058823529,"coding",0.518307856381088,-1004.3,2813,-0.357020974049058
"NM_001934",1659,1.45,3.57142857142857,"coding",0.543391945547362,-617.5,1763,-0.350255246738514
"NM_001938",3222,51.43,5.41935483870968,"coding",0.379197945476096,-2918.3,10124,-0.288255630185697
"NM_001943",3516,36.45,19.448275862069,"coding",0.412146743900298,-1582.1,5697,-0.277707565385291
"NM_001945",2360,2.49,2.4390243902439,"coding",0.505513146734521,-801.7,2358,-0.339991518235793
"NM_001947",1239,47.9,2.66666666666667,"coding",0.591193097292472,-1393.2,3361,-0.414519488247545
"NM_001949",4744,22.78,2.40963855421687,"coding",0.46306592533757,-1621.7,5036,-0.32202144559174
"NM_001950",2100,53.26,5.23076923076923,"coding",0.581042654028436,-840.8,2110,-0.398483412322275
"NM_001951",1752,18.84,2.5974025974026,"coding",0.469450101832994,-626.4,1964,-0.318940936863544
"NM_001953",1600,18.15,3.38983050847458,"coding",0.694199243379571,-825.1,1586,-0.520239596469105
"NM_001956",1296,2.3,2.63157894736842,"coding",0.593774940143655,-510.2,1253,-0.407182761372705
"NM_001957",4105,8.86,2.94117647058824,"coding",0.409068010075567,-1063.72,3970,-0.267939546599496
"NM_001961",3163,703.59,16.1052631578947,"coding",0.598796706776441,-1255,3158,-0.397403419886004
"NM_001962",1574,77.99,2.56410256410256,"coding",0.434102755026061,-1505.32,5372,-0.280215934475056
"NM_001967",1905,89.98,2.77777777777778,"coding",0.404029692470838,-526.4,1886,-0.279109225874867
"NM_001968",2493,22.6,4.4,"coding",0.34487021013597,-567.2,2427,-0.233704161516275
"NM_001973",3077,14.8,3.77358490566038,"coding",0.386080870917574,-2796.2,10288,-0.271792379471229
"NM_001981",5220,11.81,7.4,"coding",0.380011621150494,-1301.7,5163,-0.252120859965137
"NM_001983",1273,27.36,9.33333333333333,"coding",0.562296537437112,-1327.57,3379,-0.392888428529151
"NM_001986",2212,1.69,18.8,"coding",0.596934174932372,-914.7,2218,-0.412398557258792
"NM_001987",5992,8.89,2.73972602739726,"coding",0.478841145833333,-1935.9,6144,-0.315087890625
"NM_001988",6457,5.2,3.50877192982456,"coding",0.649196042053185,-2945.3,6468,-0.455364873222016
"NM_001990",2045,18.59,3.27868852459016,"coding",0.461243540590098,-1841.2,5999,-0.306917819636606
"NM_001991",4640,4.72,2.77777777777778,"coding",0.505503993093028,-1602,4633,-0.345780271962012
"NM_001993",2153,4.21,2.17391304347826,"coding",0.428198433420366,-643,2298,-0.279808529155788
"NM_001995",3822,13,9.95121951219512,"coding",0.451778017241379,-1122.5,3712,-0.302397629310345
"NM_002006",6803,5.73,3.03030303030303,"coding",0.375974121452728,-1853.97,6801,-0.272602558447287
"NM_002012",1095,1.49,22.6666666666667,"coding",0.456675224646983,-837.4,3116,-0.268741976893453
"NM_002013",1420,8.83,3.125,"coding",0.387220939183988,-327.2,1299,-0.251886066204773
"NM_002014",2251,94.58,12.375,"coding",0.509825033647376,-1274.4,3715,-0.343041722745626
"NM_002015",5723,4.26,2.40963855421687,"coding",0.466170617753937,-1827.9,5779,-0.316300397992732
"NM_002018",4176,34.73,21,"coding",0.591485290600335,-1643.3,4181,-0.393039942597465
"NM_002022",2148,1.29,6.52631578947368,"coding",0.415979157620495,-616.2,2303,-0.267564046895354
"NM_002024",4362,6.48,8.66666666666667,"coding",0.392028822337311,-1200.6,4441,-0.270344517000676
"NM_002028",2836,10.51,4.85714285714286,"coding",0.533013648100332,-982.6,2711,-0.362449280708226
"NM_002033",5937,5.26,2.1978021978022,"coding",0.488870292887029,-2115.9,5975,-0.354125523012552
"NM_002035",2272,17.54,5.26315789473684,"coding",0.393155745673731,-1370.1,5143,-0.266400933307408
"NM_002037",2650,42.79,4.2,"coding",0.484288864388093,-1149.7,3628,-0.316896361631753
"NM_002040",4394,3.71,3.50877192982456,"coding",0.367011098354382,-1335.2,5226,-0.255491771909682
"NM_002041",2842,28.35,3.17460317460317,"coding",0.449406838799721,-428.3,1433,-0.298883461270063
"NM_002043",1628,1.71,3.38983050847458,"coding",0.464119881806669,-1565.9,4738,-0.330498100464331
"NM_002044",3208,6.55,3.2258064516129,"coding",0.393353941267388,-1427.4,5176,-0.275772797527048
"NM_002047",2742,46.28,10,"coding",0.471070988920804,-718.9,2437,-0.29499384489126
"NM_002048",2828,16.24,2.12765957446809,"coding",0.596820349761526,-1380.6,3145,-0.438982511923688
"NM_002056",3082,23.36,9.25,"coding",0.381372662873069,-2496.8,8611,-0.289954709093021
"NM_002061",3074,13.06,5.69230769230769,"coding",0.373336063895146,-1283.9,4883,-0.262932623387262
"NM_002063",3214,2.55,2.29885057471264,"coding",0.411783042394015,-833.1,3208,-0.259694513715711
"NM_002064",1328,5.3,3.57142857142857,"coding",0.432,-397.1,1500,-0.264733333333333
"NM_002065",3499,70,6.76923076923077,"coding",0.452465233881163,-2651.5,7910,-0.335208596713022
"NM_002067",1615,47.15,3.63636363636364,"coding",0.629116945107399,-1897,4190,-0.452744630071599
"NM_002069",3342,23.3,2.94117647058824,"coding",0.369036992958445,-2552.2,10083,-0.253119111375583
"NM_002070",2200,68,15.219512195122,"coding",0.578188373141055,-830.7,2219,-0.374357818837314
"NM_002072",2188,18.56,3.07692307692308,"coding",0.408311537343795,-1947.3,6882,-0.282955536181343
"NM_002073",3225,4.42,2.73972602739726,"coding",0.556782334384858,-1188.1,3170,-0.374794952681388
"NM_002074",3147,206.47,14.4705882352941,"coding",0.504584255453683,-1053.9,3163,-0.333196332595637
"NM_002075",1923,6.67,2.32558139534884,"coding",0.582981291490646,-661.3,1657,-0.399094749547375
"NM_002077",4805,6.6,3.7037037037037,"coding",0.478367849087554,-1559.1,4877,-0.319684232109904
"NM_002078",7717,8.77,3.63636363636364,"coding",0.388419164745068,-1831.6,7806,-0.234640020497054
"NM_002079",1941,30.38,8.28571428571428,"coding",0.48938321536906,-616.7,1978,-0.311779575328615
"NM_002080",2473,51.9,19.2,"coding",0.500206526228831,-789.7,2421,-0.326187525815779
"NM_002081",3692,32.44,10.0740740740741,"coding",0.667114815810702,-1802.2,3719,-0.484592632428072
"NM_002083",1024,1.22,1.98019801980198,"coding",0.542299349240781,-315.7,922,-0.342407809110629
"NM_002084",1779,1.78,2.5974025974026,"coding",0.556456643792888,-596,1603,-0.371802869619464
"NM_002086",3317,57.67,5.33333333333333,"coding",0.518484570730217,-1200.6,3273,-0.366819431714024
"NM_002089",1110,3.12,2.35294117647059,"coding",0.446636771300448,-322.5,1115,-0.289237668161435
"NM_002092",2839,49.56,8.72727272727273,"coding",0.423449319213313,-2129.4,6610,-0.3221482602118
"NM_002093",1639,42.45,3.63636363636364,"coding",0.422256489334361,-2252.7,7782,-0.289475713184271
"NM_002094",2587,117.22,10.5185185185185,"coding",0.410166643327265,-2038.5,7141,-0.285464220697381
"NM_002095",1560,28.7,3.7037037037037,"coding",0.470520892959359,-578.6,1747,-0.331196336576989
"NM_002096",2440,42.99,6.51851851851852,"coding",0.584703947368421,-934.9,2432,-0.384416118421053
"NM_002103",3574,18.36,10,"coding",0.586718968898851,-1415.3,3569,-0.396553656486411
"NM_002105",1651,38.23,3.44827586206897,"coding",0.668341708542714,-741.1,1592,-0.465515075376884
"NM_002106",951,180.14,18,"coding",0.446882217090069,-261.9,866,-0.302424942263279
"NM_002109",1981,54.17,10.56,"coding",0.526180698151951,-680.6,1948,-0.349383983572895
"NM_002111",13481,6.65,7,"coding",0.537709290265225,-4996,13498,-0.370128907986368
"NM_002114",9020,6.38,2.63157894736842,"coding",0.455539600132553,-2515.1,9053,-0.277819507345631
"NM_002120",1322,1.08,2.73972602739726,"coding",0.493966817496229,-434.3,1326,-0.327526395173454
"NM_002126",5607,1.22,3.38983050847458,"coding",0.432441880790072,-1667.5,5721,-0.2914700227233
"NM_002129",1277,117.22,4.53333333333333,"coding",0.394170714781402,-386.7,1441,-0.268355308813324
"NM_002130",3421,49.4,6.85714285714286,"coding",0.388017388017388,-1412.2,5291,-0.266906066906067
"NM_002133",1550,42.27,5.65853658536585,"coding",0.576576576576577,-590.3,1554,-0.37985842985843
"NM_002134",1636,25.77,5.10344827586207,"coding",0.571428571428571,-646.6,1673,-0.386491332934848
"NM_002135",2699,39.83,2.98507462686567,"coding",0.606451612903226,-1083.1,2635,-0.411043643263757
"NM_002139",2078,87.08,8.92307692307692,"coding",0.455268389662028,-596.8,2012,-0.29662027833002
"NM_002140",2830,177.65,16.1052631578947,"coding",0.416127934671657,-832.9,2939,-0.283395712827492
"NM_002146",3627,3.13,2.5974025974026,"coding",0.528811690102013,-1327.1,3627,-0.365894678797905
"NM_002154",3385,76.24,10.0606060606061,"coding",0.42375366568915,-1378.8,4774,-0.288814411395057
"NM_002156",2339,210.61,16.4444444444444,"coding",0.416926503340757,-630.3,2245,-0.28075723830735
"NM_002158",5472,9.47,2.27272727272727,"coding",0.344307522530807,-1274.1,5437,-0.234338789773772
"NM_002162",1824,3.01,21.2903225806452,"coding",0.613256484149856,-736,1735,-0.424207492795389
"NM_002166",1402,2.54,2.27272727272727,"coding",0.424942263279446,-352.1,1299,-0.271054657428791
"NM_002167",1203,128.12,2.29885057471264,"coding",0.567368421052632,-356.3,950,-0.375052631578947
"NM_002180",3892,19.86,2.89855072463768,"coding",0.592233009708738,-1625,3914,-0.415176290240164
"NM_002182",4726,2.08,2.66666666666667,"coding",0.382507903055848,-1205.2,4745,-0.253993677555321
"NM_002184",3242,17.86,6.82352941176471,"coding",0.364794505372771,-2240,9027,-0.248144455522322
"NM_002185",1809,25.17,2.94117647058824,"coding",0.412521815008726,-1276.6,4584,-0.278490401396161
"NM_002194",1682,10.38,3.7037037037037,"coding",0.513684210526316,-648.8,1900,-0.341473684210526
"NM_002195",617,16.11,17.5714285714286,"coding",0.420081967213115,-530.9,1952,-0.271977459016393
"NM_002198",2035,10.28,2.35294117647059,"coding",0.53038829487901,-1345.5,3554,-0.378587507034328
"NM_002199",2223,6.72,2.40963855421687,"coding",0.452370403190075,-606.7,2257,-0.26880815241471
"NM_002201",974,3.75,3.57142857142857,"coding",0.526847757422615,-589.2,1583,-0.372204674668351
"NM_002202",2729,3.78,2.12765957446809,"coding",0.453634085213033,-702.5,2394,-0.29344193817878
"NM_002203",5361,3.24,4.18181818181818,"coding",0.401377024097922,-2182.3,7843,-0.278248119342088
"NM_002204",4637,18.48,13.5652173913043,"coding",0.608917979136838,-2073.6,4889,-0.424135815095111
"NM_002205",4267,26.87,8,"coding",0.580470588235294,-1709.4,4250,-0.402211764705882
"NM_002208",3927,14.4,2.53164556962025,"coding",0.546147778069945,-1424,3803,-0.374441230607415
"NM_002214",8787,2.74,2.89855072463768,"coding",0.387341207934032,-2335.8,8974,-0.260285268553599
"NM_002220",1782,1.72,9.16666666666667,"coding",0.668493150684932,-903.6,1825,-0.495123287671233
"NM_002221",5875,7.26,2.94117647058824,"coding",0.581432445366087,-2648.5,6269,-0.422475673951188
"NM_002222",9517,35.24,3.38983050847458,"coding",0.473402613437596,-3087.2,9719,-0.317645848338306
"NM_002223",12568,1.98,3.17460317460317,"coding",0.419929958611907,-3541.2,12564,-0.281852913085005
"NM_002224",8833,15.62,3.84615384615385,"coding",0.585416896133935,-3629.5,9079,-0.399768696993061
"NM_002225",2216,23.34,6.47619047619048,"coding",0.532413793103448,-1649.3,4350,-0.379149425287356
"NM_002227",5053,18.54,10.2857142857143,"coding",0.464454045561665,-1536.9,5092,-0.301826394344069
"NM_002228",3338,6.96,2.77777777777778,"coding",0.561252686521339,-1243,3257,-0.381639545594105
"NM_002229",1832,57.63,2.1505376344086,"coding",0.648633879781421,-821.2,1830,-0.448743169398907
"NM_002238",3208,6.31,8.8,"coding",0.497828514704058,-2765,8059,-0.343094676758903
"NM_002245",1901,53.15,2.98507462686567,"coding",0.452207666181465,-646.6,2061,-0.313731198447356
"NM_002246",2590,9.09,3.125,"coding",0.57502826683896,-2490.92,6191,-0.402345340009692
"NM_002250",2240,8.95,8.86486486486486,"coding",0.615030674846626,-847.7,1956,-0.43338445807771
"NM_002254",5401,2.41,3.77358490566038,"coding",0.559528266566829,-2003.4,5342,-0.375028079371022
"NM_002264",6887,27.45,7.57894736842105,"coding",0.398519163763066,-1890,6888,-0.274390243902439
"NM_002265",4205,135.42,11,"coding",0.449653350940905,-1845.8,6058,-0.304688015846814
"NM_002267",4471,16.36,6,"coding",0.386309805779252,-1072.24,4222,-0.253964945523449
"NM_002268",3816,39.58,9.25,"coding",0.390527256478999,-2426.5,8952,-0.271056747095621
"NM_002269",2172,5.41,2.53164556962025,"coding",0.387261738726174,-546.5,2151,-0.254067875406788
"NM_002271",6019,70.14,18.6666666666667,"coding",0.409863378873709,-1655.4,6002,-0.275808063978674
"NM_002273",1788,61.75,20.3720930232558,"coding",0.59304932735426,-725.1,1784,-0.406446188340807
"NM_002291",5831,34.67,21.2,"coding",0.493982300884956,-1822.1,5650,-0.322495575221239
"NM_002292",5815,5.26,3.77358490566038,"coding",0.602951510892481,-2429.7,5692,-0.426862262825018
"NM_002309",3868,10.85,2.17391304347826,"coding",0.570911909067424,-1604.4,3871,-0.414466546112116
"NM_002310",10099,10.07,6.66666666666667,"coding",0.361386615310544,-2564.6,10385,-0.2469523350987
"NM_002312",4115,3.28,2.29885057471264,"coding",0.355771567436209,-1008.8,4115,-0.245151883353584
"NM_002314",3332,34.67,5.04347826086957,"coding",0.620864381520119,-1424,3355,-0.424441132637854
"NM_002315",1274,42.34,2.98507462686567,"coding",0.544049459041731,-470.1,1294,-0.363292117465224
"NM_002319",3201,9.22,3.77358490566038,"coding",0.655020459553037,-1441.3,3177,-0.453666981429021
"NM_002332",14896,1.12,3.84615384615385,"coding",0.600750519332574,-6092.2,14923,-0.408242310527374
"NM_002333",2601,7.78,8.70588235294118,"coding",0.673977328733366,-2017.6,4058,-0.497190734351897
"NM_002334",8076,4.19,4.66666666666667,"coding",0.549356223175966,-3040.1,8155,-0.372789699570815
"NM_002335",5100,21.68,8.63157894736842,"coding",0.628935677033031,-2173.6,5177,-0.419857060073402
"NM_002336",5301,10.39,4,"coding",0.409481076863051,-2941.6,10252,-0.286929379633242
"NM_002337",1493,38.98,6,"coding",0.52881485736167,-4480,10446,-0.428872295615547
"NM_002338",1640,32.71,2.7027027027027,"coding",0.40643585386576,-2642.6,9416,-0.280649957519116
"NM_002340",4225,16.94,8.6,"coding",0.580843225542366,-2046.7,4886,-0.418890708145722
"NM_002342",2136,108.35,9.29032258064516,"coding",0.615745079662605,-870.2,2134,-0.407778819119025
"NM_002350",2298,15.45,3.63636363636364,"coding",0.455892370572207,-1907.6,5872,-0.324863760217984
"NM_002353",2805,3.57,2.89855072463768,"coding",0.581868131868132,-698.57,1820,-0.38382967032967
"NM_002354",1528,3.53,3.63636363636364,"coding",0.443438914027149,-426.4,1547,-0.27563025210084
"NM_002355",2454,53.6,8.90322580645161,"coding",0.457142857142857,-766.2,2450,-0.312734693877551
"NM_002356",2589,99.79,6.59459459459459,"coding",0.438314711359404,-1319.8,4296,-0.307216014897579
"NM_002357",5587,3.93,2.22222222222222,"coding",0.425121643539376,-1580.1,5549,-0.284754009731483
"NM_002358",1390,28.81,6.93333333333333,"coding",0.38377654486321,-1618.6,5227,-0.309661373636885
"NM_002359",5043,7.57,2.38095238095238,"coding",0.572614107883817,-2112.4,5061,-0.417387868010275
"NM_002360",3350,77.67,2.38095238095238,"coding",0.633727810650888,-1578.4,3380,-0.46698224852071
"NM_002372",5128,20.21,3.2258064516129,"coding",0.40042728521288,-1823.2,6553,-0.278223714329315
"NM_002373",10275,1.21,6.28571428571429,"coding",0.552113773621664,-3760.94,10266,-0.366349113578804
"NM_002376",3404,41.88,4.36363636363636,"coding",0.491639777060722,-1096.8,3409,-0.321736579642124
"NM_002379",2414,4.55,2.17391304347826,"coding",0.546997389033943,-1454.5,3830,-0.37976501305483
"NM_002383",2789,105.31,10,"coding",0.658661417322835,-1233.8,2540,-0.485748031496063
"NM_002386",2400,4.94,2.73972602739726,"coding",0.621032685930838,-954.9,2111,-0.452344860255803
"NM_002387",4181,16.68,2.8169014084507,"coding",0.46316300521908,-2566.6,8239,-0.311518388153902
"NM_002388",3143,48.82,8.52173913043478,"coding",0.516949152542373,-1104.7,3068,-0.360071707953064
